Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-03-13 00:00:00-05:00,0.9294780844615267,0.9627752484690041,0.909499135713867,0.9232938289642334,303956800,0.0,0.0
2000-03-14 00:00:00-05:00,0.9225802291377716,0.9456509486916579,0.8676393425376461,0.8695420026779175,428579200,0.0,0.0
2000-03-15 00:00:00-05:00,0.8800073291236181,0.9152078702319366,0.8685908577677318,0.884763777256012,443609600,0.0,0.0
2000-03-16 00:00:00-05:00,0.8928505170641037,0.928526716228049,0.8714445740102799,0.9251963496208191,378100800,0.0,0.0
2000-03-17 00:00:00-05:00,0.9142564559840586,0.951358735561371,0.9104503227358626,0.9513587355613708,305043200,0.0,0.0
2000-03-20 00:00:00-05:00,0.9399434706249925,0.9608728404445305,0.9313808875721751,0.9361374378204346,204489600,0.0,0.0
2000-03-21 00:00:00-05:00,0.9328074544978054,1.0407865523030164,0.9256726832119837,1.0269919633865356,524328000,0.0,0.0
2000-03-22 00:00:00-05:00,1.0105813800977579,1.0988202479766465,1.0013053523736999,1.0973924398422241,567996800,0.0,0.0
2000-03-23 00:00:00-05:00,1.0807442853836824,1.1444855637291989,1.065522692318812,1.075512170791626,562564800,0.0,0.0
2000-03-24 00:00:00-05:00,1.0840737962523035,1.095490270028744,1.0312733290513942,1.0555331707000732,446913600,0.0,0.0
2000-03-27 00:00:00-05:00,1.0474469921198792,1.1016743443880257,1.0417382989094128,1.0621929168701172,279182400,0.0,0.0
2000-03-28 00:00:00-05:00,1.0445921091468806,1.0807439794366975,1.043640778902668,1.0588632822036743,202966400,0.0,0.0
2000-03-29 00:00:00-05:00,1.0607659735463861,1.0612415370661914,1.018549041469324,1.034603476524353,239836800,0.0,0.0
2000-03-30 00:00:00-05:00,1.0165271727222662,1.0479224939350569,0.9546892831827907,0.957067608833313,414400000,0.0,0.0
2000-03-31 00:00:00-05:00,0.9699107043133249,1.044591836463285,0.9589699012802337,1.0336519479751587,404633600,0.0,0.0
2000-04-03 00:00:00-04:00,1.031273060247942,1.061717151743399,0.9851325280930698,1.0146244764328003,328563200,0.0,0.0
2000-04-04 00:00:00-04:00,1.0093926327706815,1.0122465225961121,0.8885700035616646,0.9689598679542542,660329600,0.0,0.0
2000-04-05 00:00:00-04:00,0.9625377308091881,1.0112951964269916,0.9437488013143828,0.9922683835029602,457665600,0.0,0.0
2000-04-06 00:00:00-04:00,0.9941706436139351,1.0236625880577988,0.9380397288680267,0.9527865648269653,259627200,0.0,0.0
2000-04-07 00:00:00-04:00,0.9684841301156388,1.0036838633374385,0.9551650979219901,1.0027326345443726,242435200,0.0,0.0
2000-04-10 00:00:00-04:00,1.0022566223055345,1.0103435376806729,0.9494561770178539,0.9513587355613708,212262400,0.0,0.0
2000-04-11 00:00:00-04:00,0.9399430934710024,0.9504073169093176,0.8985582065334783,0.9090233445167542,541822400,0.0,0.0
2000-04-12 00:00:00-04:00,0.9056939939816445,0.9056939939816445,0.7981904799994376,0.8314875960350037,941136000,0.0,0.0
2000-04-13 00:00:00-04:00,0.8486124509266142,0.9133049683224688,0.8257795675975008,0.8662123084068298,529827200,0.0,0.0
2000-04-14 00:00:00-04:00,0.8319631435191568,0.898082615685783,0.829584869152958,0.8514664769172668,667620800,0.0,0.0
2000-04-17 00:00:00-04:00,0.8333909560724754,0.9432727298186199,0.8300605386895908,0.942797064781189,409561600,0.0,0.0
2000-04-18 00:00:00-04:00,0.9399433254443886,0.965630054473877,0.9085479037463257,0.965630054473877,390924800,0.0,0.0
2000-04-19 00:00:00-04:00,0.9603970872733204,0.9913159279848747,0.9114017536518983,0.9218668937683105,520150400,0.0,0.0
2000-04-20 00:00:00-04:00,0.9413702537988765,0.9494563577845964,0.890948022494746,0.9047427177429199,722120000,0.0,0.0
2000-04-24 00:00:00-04:00,0.875250809481918,0.9171105623245239,0.8733482504867437,0.9171105623245239,443620800,0.0,0.0
2000-04-25 00:00:00-04:00,0.9294782063562653,0.9799004369705625,0.929002541232303,0.9765700697898865,391641600,0.0,0.0
2000-04-26 00:00:00-04:00,0.9637264769760476,0.9741916164114597,0.9133051675193702,0.9232938289642334,366912000,0.0,0.0
2000-04-27 00:00:00-04:00,0.8918992268873845,0.9665812838512844,0.8872612638835239,0.9646778106689453,326603200,0.0,0.0
2000-04-28 00:00:00-04:00,0.9675330926098674,0.9703869827855999,0.9232942891280975,0.94422447681427,249580800,0.0,0.0
2000-05-01 00:00:00-04:00,0.9504076016675156,0.952311075148999,0.9275756750388829,0.9461268186569214,226195200,0.0,0.0
2000-05-02 00:00:00-04:00,0.9380398625919214,0.9608727028159892,0.8942775539299557,0.8971314430236816,236432000,0.0,0.0
2000-05-03 00:00:00-04:00,0.9052184117535278,0.9228183269908352,0.8495640654708984,0.8757264614105225,489798400,0.0,0.0
2000-05-04 00:00:00-04:00,0.8762022164574058,0.8771535468463069,0.8414772346364285,0.8424285650253296,399515200,0.0,0.0
2000-05-05 00:00:00-04:00,0.8433793819585659,0.8733478478196393,0.8426659353663358,0.8609801530838013,284076800,0.0,0.0
2000-05-08 00:00:00-04:00,0.8531313970845359,0.8652613155063695,0.8371963099420588,0.8381476402282715,184900800,0.0,0.0
2000-05-09 00:00:00-04:00,0.8395744775271713,0.8467100634584577,0.7981904467814284,0.8024712800979614,327140800,0.0,0.0
2000-05-10 00:00:00-04:00,0.792006262596963,0.7991418496309257,0.751573504959609,0.7558552026748657,535091200,0.0,0.0
2000-05-11 00:00:00-04:00,0.7715523607105212,0.7934339190404107,0.7534768342111753,0.7824931144714355,499744000,0.0,0.0
2000-05-12 00:00:00-04:00,0.8067531234892553,0.84100157451607,0.7973577456523269,0.8191208243370056,306913600,0.0,0.0
2000-05-15 00:00:00-04:00,0.8224503075494499,0.8224503075494499,0.762038600825167,0.7686985731124878,678932800,0.0,0.0
2000-05-16 00:00:00-04:00,0.7954551902015554,0.8300607713222844,0.782017674532163,0.8043740391731262,440451200,0.0,0.0
2000-05-17 00:00:00-04:00,0.7886765198567444,0.7891521848990057,0.7639410739221622,0.771552324295044,398092800,0.0,0.0
2000-05-18 00:00:00-04:00,0.7839202530682247,0.7986662293839223,0.7658447220907934,0.7667960524559021,373777600,0.0,0.0
2000-05-19 00:00:00-04:00,0.7553796044343334,0.7553796044343334,0.7106651481282615,0.715422511100769,740667200,0.0,0.0
2000-05-22 00:00:00-04:00,0.7135199318555274,0.7135199318555274,0.6545351623839513,0.6845027804374695,755507200,0.0,0.0
2000-05-23 00:00:00-04:00,0.68878450114533,0.7106652020555689,0.6516812943758284,0.6531082391738892,517585600,0.0,0.0
2000-05-24 00:00:00-04:00,0.6559619470346693,0.6830756181605007,0.6317021139062236,0.6673783659934998,678462400,0.0,0.0
2000-05-25 00:00:00-04:00,0.6735625398013358,0.7051948704427247,0.6545348737677328,0.6641671657562256,406750400,0.0,0.0
2000-05-26 00:00:00-04:00,0.6697566852114869,0.6840270458182569,0.6488273175200916,0.6573889851570129,181148800,0.0,0.0
2000-05-30 00:00:00-04:00,0.666902809411745,0.6707080289767297,0.6221892693721464,0.6664271950721741,713059200,0.0,0.0
2000-05-31 00:00:00-04:00,0.6611950828664845,0.6944922555165316,0.6378865742539451,0.6393135190010071,433507200,0.0,0.0
2000-06-01 00:00:00-04:00,0.6221891001662724,0.6816485992690546,0.6117239616835058,0.6783190965652466,903840000,0.0,0.0
2000-06-02 00:00:00-04:00,0.7135198578114041,0.7591847271243608,0.6773679355818821,0.7044816613197327,792848000,0.0,0.0
2000-06-05 00:00:00-04:00,0.7101893247049293,0.7249352972199301,0.6825999891066842,0.6949676871299744,323668800,0.0,0.0
2000-06-06 00:00:00-04:00,0.6999629371648267,0.7363517744139385,0.687357354802338,0.706859827041626,525481600,0.0,0.0
2000-06-07 00:00:00-04:00,0.7125683753583454,0.7382542872705231,0.697345925639878,0.7349247336387634,337019200,0.0,0.0
2000-06-08 00:00:00-04:00,0.7430117839905981,0.74967084165644,0.7087624725901058,0.7216058373451233,238526400,0.0,0.0
2000-06-09 00:00:00-04:00,0.7363518642474793,0.7453900610957461,0.7182763850962143,0.7287415266036987,252358400,0.0,0.0
2000-06-12 00:00:00-04:00,0.7334978157535392,0.7339734808060785,0.6916381733527821,0.6940163969993591,290337600,0.0,0.0
2000-06-13 00:00:00-04:00,0.6940164968690902,0.7206545565734822,0.671183656516468,0.7192276120185852,351456000,0.0,0.0
2000-06-14 00:00:00-04:00,0.7206547408283155,0.7325468291661478,0.6859306192293037,0.6883088946342468,277446400,0.0,0.0
2000-06-15 00:00:00-04:00,0.6944921946545659,0.7106651143772271,0.6773679446451843,0.7030547261238098,248572800,0.0,0.0
2000-06-16 00:00:00-04:00,0.7116162579836067,0.7135197311227146,0.6778434803646698,0.6940163969993591,303564800,0.0,0.0
2000-06-19 00:00:00-04:00,0.6892599112259737,0.7449142984183148,0.683551269988628,0.7354004383087158,394004800,0.0,0.0
2000-06-20 00:00:00-04:00,0.7496708710300235,0.7910549576478044,0.7487195915570779,0.7706011533737183,501390400,0.0,0.0
2000-06-21 00:00:00-04:00,0.7686985748243824,0.8666882840975741,0.7658446348621895,0.8467101454734802,490000000,0.0,2.0
2000-06-22 00:00:00-04:00,0.8486124135179028,0.8771530718507274,0.8153143945037324,0.8181682825088501,467712000,0.0,0.0
2000-06-23 00:00:00-04:00,0.8186440147447083,0.8314873755603637,0.7734547750582871,0.7867738008499146,204965600,0.0,0.0
2000-06-26 00:00:00-04:00,0.799141650500531,0.8333909558104118,0.7934338732853853,0.8238770961761475,185354400,0.0,0.0
2000-06-27 00:00:00-04:00,0.818644345025426,0.8448067421878852,0.7858228387449566,0.7877254486083984,203470400,0.0,0.0
2000-06-28 00:00:00-04:00,0.8115095275428343,0.8429040346829478,0.7839201380726784,0.828633725643158,286428800,0.0,0.0
2000-06-29 00:00:00-04:00,0.8077042866744296,0.821023315940838,0.7772601960281689,0.7801149487495422,203660800,0.0,0.0
2000-06-30 00:00:00-04:00,0.8038982327630573,0.8362449321244338,0.7867739847765661,0.7972391247749329,323097600,0.0,0.0
2000-07-03 00:00:00-04:00,0.7934340208001923,0.8267311384891088,0.7934340208001923,0.8115095496177673,70828800,0.0,0.0
2000-07-05 00:00:00-04:00,0.8105583217458566,0.8400502745782926,0.7725038366802669,0.785822868347168,265216000,0.0,0.0
2000-07-06 00:00:00-04:00,0.7991415182804295,0.8058014373971616,0.7553792751219052,0.788676381111145,309545600,0.0,0.0
2000-07-07 00:00:00-04:00,0.8005687218682903,0.8343423675013459,0.7934339992169553,0.828633725643158,263603200,0.0,0.0
2000-07-10 00:00:00-04:00,0.8234014781151813,0.8866670617176281,0.8181684514166284,0.8695420026779175,397796000,0.0,0.0
2000-07-11 00:00:00-04:00,0.8676395994403244,0.9018889147318331,0.843855476907621,0.8666883707046509,357896000,0.0,0.0
2000-07-12 00:00:00-04:00,0.8847635650658675,0.8971312621124433,0.8581255108831578,0.8961800336837769,225433600,0.0,0.0
2000-07-13 00:00:00-04:00,0.8904725017047374,0.9228183418254482,0.8333911590675692,0.8600292205810547,445659200,0.0,0.0
2000-07-14 00:00:00-04:00,0.8695419699291644,0.898082582271145,0.865736751408049,0.8781044483184814,190276800,0.0,0.0
2000-07-17 00:00:00-04:00,0.8866675091905112,0.8952291792941901,0.8695424415083238,0.8876188397407532,260002400,0.0,0.0
2000-07-18 00:00:00-04:00,0.8904723025937523,0.8961800799247098,0.8657368056081906,0.871444582939148,318404800,0.0,0.0
2000-07-19 00:00:00-04:00,0.8400499879024683,0.8647854328599281,0.787725209462834,0.8019955158233643,457872800,0.0,0.0
2000-07-20 00:00:00-04:00,0.837196261100882,0.8685908192192723,0.8238772314063703,0.8390988707542419,465572800,0.0,0.0
2000-07-21 00:00:00-04:00,0.8274443860330397,0.8467098847698317,0.8058014769315892,0.8153144717216492,196235200,0.0,0.0
2000-07-24 00:00:00-04:00,0.800092898500974,0.8048493962637401,0.7230326250698581,0.7411090135574341,412171200,0.0,0.0
2000-07-25 00:00:00-04:00,0.7658444410868814,0.7706009387429489,0.7468167737968066,0.7620384097099304,211607200,0.0,0.0
2000-07-26 00:00:00-04:00,0.7587088562698777,0.7801147977920138,0.7496706622288362,0.7620384097099304,210470400,0.0,0.0
2000-07-27 00:00:00-04:00,0.7610873208924664,0.8105582215761751,0.7591847111924793,0.7915305495262146,294985600,0.0,0.0
2000-07-28 00:00:00-04:00,0.7958121366163091,0.7991416904275157,0.7135197438844445,0.7354004383087158,237893600,0.0,0.0
2000-07-31 00:00:00-04:00,0.7482439081954478,0.7858227743901938,0.7420605155597751,0.773455023765564,155299200,0.0,0.0
2000-08-01 00:00:00-04:00,0.765844666203379,0.7786872187305757,0.7496708825911248,0.7506222128868103,137284000,0.0,0.0
2000-08-02 00:00:00-04:00,0.7458656717229772,0.7601359810090823,0.718276332584676,0.7192276120185852,162355200,0.0,0.0
2000-08-03 00:00:00-04:00,0.6935407328927844,0.7315952581573708,0.6735626482347103,0.7306439280509949,339897600,0.0,0.0
2000-08-04 00:00:00-04:00,0.7530014142367204,0.7801151446793535,0.7049574487811551,0.72113037109375,263121600,0.0,0.0
2000-08-07 00:00:00-04:00,0.7287414181631249,0.7468168946246636,0.7182762782129086,0.7296926975250244,187348000,0.0,0.0
2000-08-08 00:00:00-04:00,0.7296927902066278,0.7306440696893537,0.7049573389087717,0.7116163969039917,176674400,0.0,0.0
2000-08-09 00:00:00-04:00,0.7325467545218711,0.7373032540390049,0.7192277226214734,0.7230328917503357,379640800,0.0,0.0
2000-08-10 00:00:00-04:00,0.7306441039254166,0.7373032130407343,0.7211302924909782,0.7239841818809509,251714400,0.0,0.0
2000-08-11 00:00:00-04:00,0.7130441136577368,0.7306439758165744,0.6935407782327562,0.7258874773979187,238056000,0.0,0.0
2000-08-14 00:00:00-04:00,0.7244598551319099,0.7258876127719747,0.7049573798068929,0.7163738012313843,156660000,0.0,0.0
2000-08-15 00:00:00-04:00,0.7192275778282062,0.7296927180731202,0.7078111581946048,0.7106650471687317,114200800,0.0,0.0
2000-08-16 00:00:00-04:00,0.7135198989641356,0.7458657398422327,0.7125685686352756,0.7382544875144958,143673600,0.0,0.0
2000-08-17 00:00:00-04:00,0.7363515363199373,0.7981902145848911,0.7354002572401259,0.7829685807228088,270900000,0.0,0.0
2000-08-18 00:00:00-04:00,0.7820174570368527,0.7886765135348419,0.7591845698382239,0.76108717918396,190176000,0.0,0.0
2000-08-21 00:00:00-04:00,0.7648924899729368,0.7848714922896857,0.7553795430830599,0.7686985731124878,134467200,0.0,0.0
2000-08-22 00:00:00-04:00,0.7706008868185573,0.8038980448332159,0.7667957194349347,0.7867738008499146,276802400,0.0,0.0
2000-08-23 00:00:00-04:00,0.7834446645790285,0.8333912378719789,0.7772603564965372,0.826731264591217,236863200,0.0,0.0
2000-08-24 00:00:00-04:00,0.8322010841858635,0.8619316769694537,0.8124607794419411,0.8540826439857483,310766400,0.0,0.0
2000-08-25 00:00:00-04:00,0.8600291043669301,0.8752506920638365,0.8581256310818508,0.8647855520248413,334460000,0.0,0.0
2000-08-28 00:00:00-04:00,0.8714446102392919,0.8980826666309695,0.868590721484408,0.8838123083114624,359004800,0.0,0.0
2000-08-29 00:00:00-04:00,0.8809583883446548,0.9047425551387872,0.8781044996908828,0.9009374380111694,267030400,0.0,0.0
2000-08-30 00:00:00-04:00,0.8980828155301879,0.913305319426172,0.8935641491177648,0.9056940674781799,285392800,0.0,0.0
2000-08-31 00:00:00-04:00,0.8976071191517337,0.9361373152171556,0.8971314540275895,0.9275756478309631,419596800,0.0,0.0
2000-09-01 00:00:00-04:00,0.9332834041660039,0.9684839435355711,0.9304295151043096,0.965630054473877,256872000,0.0,0.0
2000-09-05 00:00:00-04:00,0.9537380334060644,0.9760943956417435,0.9475536755387896,0.9504075646400452,298642400,0.0,0.0
2000-09-06 00:00:00-04:00,0.9342346600654655,0.949456350589701,0.8790559811070446,0.8895211219787598,355404000,0.0,0.0
2000-09-07 00:00:00-04:00,0.8999862260653263,0.9523110137400171,0.8866671965929418,0.9437485337257385,217464800,0.0,0.0
2000-09-08 00:00:00-04:00,0.9380396734312868,0.9380396734312868,0.8904722566473282,0.8961800336837769,195518400,0.0,0.0
2000-09-11 00:00:00-04:00,0.8933263413775491,0.9190130711573649,0.8847637593971612,0.8895211219787598,187381600,0.0,0.0
2000-09-12 00:00:00-04:00,0.8728722967390158,0.9142563707461125,0.8676392704750966,0.8790557384490967,187997600,0.0,0.0
2000-09-13 00:00:00-04:00,0.8638345054037335,0.9056941598310536,0.8638345054037335,0.882861316204071,305984000,0.0,0.0
2000-09-14 00:00:00-04:00,0.8914235266736201,0.9075964430378965,0.8647854712478651,0.8654990196228027,426552000,0.0,0.0
2000-09-15 00:00:00-04:00,0.8790559395886036,0.8857158607469766,0.8257798220377792,0.8407636284828186,394514400,0.0,0.0
2000-09-18 00:00:00-04:00,0.8410013853316773,0.9247207225328592,0.8381474965783051,0.9232938289642334,424536000,0.0,0.0
2000-09-19 00:00:00-04:00,0.9094991120401912,0.920915479685486,0.8914235353222015,0.9123538136482239,271510400,0.0,0.0
2000-09-20 00:00:00-04:00,0.9042671957183154,0.9351861454049326,0.8914238286985395,0.9292405843734741,227388000,0.0,0.0
2000-09-21 00:00:00-04:00,0.890472482188295,0.9075966305637853,0.8410015290477032,0.8628830909729004,510490400,0.0,0.0
2000-09-22 00:00:00-04:00,0.7658445289035749,0.7981904136628493,0.7610872177731282,0.7943851947784424,726700800,0.0,0.0
2000-09-25 00:00:00-04:00,0.802946772867378,0.8448064623610629,0.7924824982966573,0.8143632411956787,435551200,0.0,0.0
2000-09-26 00:00:00-04:00,0.8115092394793029,0.8333907922529739,0.7820173016429975,0.7829685807228088,290936800,0.0,0.0
2000-09-27 00:00:00-04:00,0.7877255183866784,0.8029471099555757,0.7344493890066986,0.7449145317077637,402259200,0.0,0.0
2000-09-28 00:00:00-04:00,0.7506219958740934,0.8191205518036226,0.7325464714415458,0.8143632411956787,979585600,0.0,0.0
2000-09-29 00:00:00-04:00,0.42906280460873464,0.44143055388061164,0.38625182991065155,0.39195960760116577,7421640800,0.0,0.0
2000-10-02 00:00:00-04:00,0.40623086335399783,0.4071821682411024,0.3577112402234654,0.36912766098976135,2424788800,0.0,0.0
2000-10-03 00:00:00-04:00,0.3795927570458598,0.38054406181961986,0.33773222230452415,0.3396356701850891,2038120000,0.0,0.0
2000-10-04 00:00:00-04:00,0.34058699793750846,0.3615163902811442,0.33297574630490057,0.3596138060092926,1466024000,0.0,0.0
2000-10-05 00:00:00-04:00,0.3577111688800353,0.37293278075485226,0.3348782810932618,0.33582958579063416,873006400,0.0,0.0
2000-10-06 00:00:00-04:00,0.3453433600252454,0.34914855274668133,0.3196566134368714,0.33773213624954224,612656800,0.0,0.0
2000-10-09 00:00:00-04:00,0.34439219490901785,0.3481973634861305,0.32155930354785556,0.33107316493988037,597564800,0.0,0.0
2000-10-10 00:00:00-04:00,0.329170570233247,0.34153829591914775,0.3120454817661769,0.3177541494369507,691101600,0.0,0.0
2000-10-11 00:00:00-04:00,0.3063377217851392,0.31965675316710174,0.29111610591280235,0.29872646927833557,1198422400,0.0,0.0
2000-10-12 00:00:00-04:00,0.30919160780946664,0.3168028602322475,0.2968238815112401,0.304435133934021,1191064000,0.0,0.0
2000-10-13 00:00:00-04:00,0.308240225325058,0.33678089048800647,0.3044350573436278,0.33582958579063416,1247752800,0.0,0.0
2000-10-16 00:00:00-04:00,0.3396356689475399,0.35390600262289257,0.3253644715351138,0.32726794481277466,820176000,0.0,0.0
2000-10-17 00:00:00-04:00,0.3301217263513872,0.333926918790936,0.29967848476543496,0.3063375651836395,601720000,0.0,0.0
2000-10-18 00:00:00-04:00,0.2958724285890936,0.3206078942177343,0.2854072919945477,0.3063375651836395,834265600,0.0,0.0
2000-10-19 00:00:00-04:00,0.2915916525776906,0.3015811261567632,0.2787482650682714,0.28826209902763367,1506724800,0.0,0.0
2000-10-20 00:00:00-04:00,0.29016477596613893,0.3101428894492299,0.28826216623564976,0.2968238592147827,791263200,0.0,0.0
2000-10-23 00:00:00-04:00,0.3084780679912682,0.3129975974343314,0.2958725118647951,0.31014284491539,551292000,0.0,0.0
2000-10-24 00:00:00-04:00,0.31490023934122763,0.31775415405148655,0.28635959340056594,0.2873108983039856,804451200,0.0,0.0
2000-10-25 00:00:00-04:00,0.2901646986768742,0.29206728249655045,0.28065086503350856,0.281602144241333,663969600,0.0,0.0
2000-10-26 00:00:00-04:00,0.2863595056334943,0.2873108102453461,0.26638053373491116,0.281602144241333,721851200,0.0,0.0
2000-10-27 00:00:00-04:00,0.28731091673670867,0.29206739075089305,0.27208841144713103,0.2825535535812378,744503200,0.0,0.0
2000-10-30 00:00:00-05:00,0.2911160699357281,0.3034837948420416,0.28540740262479447,0.2939699590206146,639189600,0.0,0.0
2000-10-31 00:00:00-05:00,0.30062987204496167,0.30824023361656666,0.2930186213322959,0.29777511954307556,885880800,0.0,0.0
2000-11-01 00:00:00-05:00,0.2958725082693013,0.3177540918121254,0.2958725082693013,0.3120454251766205,575366400,0.0,0.0
2000-11-02 00:00:00-05:00,0.32155927902965387,0.34153825432857754,0.32060799965992554,0.3396356701850891,590693600,0.0,0.0
2000-11-03 00:00:00-05:00,0.3500999302660394,0.3500999302660394,0.3339270131444082,0.33868348598480225,515821600,0.0,0.0
2000-11-06 00:00:00-05:00,0.3415382995991718,0.34439221429873573,0.3177541528607042,0.3263166844844818,393478400,0.0,0.0
